BrandTitle,BrandPictureLink,BrandDescription,CategoryTitle,CategoryPictureLink,CategoryDescription,ProductTitle,ProductPictureLink,ProductThcContent,ProductCbdContent,ProductDescription,ProductURL
Cannabella,https://images.weedmaps.com/brands/000/002/290/avatar/large/cannabella_logo.jpg,"<p>Cannabella’s purpose in this industry it to help those in need of alternative cannabis medical solutions. In order to increase the benefit from cannabis and to truly better our community, Cannabella works to combine the elements of modern science, specific knowledge and a shared passion for helping others every day. Our goal is to ensure your cannabis medication experience is safe, effective as well as delicious.</p> <p>Several members of our team currently operate successful cannabis businesses in Alaska and Arizona. Also, our team members have produced award winning concentrates and edibles in Washington, Oregon and Arizona.</p>",Cooking Ingredients,,,Raw Local Honey 10mg p tspn,https://images.weedmaps.com/products/000/036/158/avatar/large/cannabella_honey.jpg,,,"<p>Cannabella’s honey is raw and sourced locally. Containing healthy natural sugars, local honey is believed to help with seasonal allergies. Our honey comes in two sizes and is dosed at approximately 10mg per teaspoon. Our raw honey is offered in 3oz and 6oz sizes for medicating convenience.</p>",https://weedmaps.com/brands/cannabella/products/cannabella-raw-local-honey-10mg-p-tspn
Cannabella,https://images.weedmaps.com/brands/000/002/290/avatar/large/cannabella_logo.jpg,"<p>Cannabella’s purpose in this industry it to help those in need of alternative cannabis medical solutions. In order to increase the benefit from cannabis and to truly better our community, Cannabella works to combine the elements of modern science, specific knowledge and a shared passion for helping others every day. Our goal is to ensure your cannabis medication experience is safe, effective as well as delicious.</p> <p>Several members of our team currently operate successful cannabis businesses in Alaska and Arizona. Also, our team members have produced award winning concentrates and edibles in Washington, Oregon and Arizona.</p>",Cooking Ingredients,,,Olive Oil 1:1 10mg THC 9mg CBD p tspn,https://images.weedmaps.com/products/000/036/156/avatar/large/cannabella_olive-oil_1.jpg,,,"<p>Cannabella's Olive Oil 1:1 has a smooth texture and medium body with a buttery, peppery finish. Our all-purpose Olive Oil is made from delicious Picauls and contains 10mg THC and 9mg CBD per teaspoon. Our unique 1:1 OIive Oil is offered in 8oz and 3oz sizes for medicating convenience.</p>",https://weedmaps.com/brands/cannabella/products/cannabella-olive-oil-1-1-10mg-thc-9mg-cbd-p-tspn
Barely Legal,https://images.weedmaps.com/brands/000/002/413/avatar/large/barely-Legal_Logo.jpg,"<p>Barely Legal, Fully Lit</p> <p> </p> <p>Barely Legal brings affordable, Live Resin and Budder concentrates to life. Their extraction artists dedicate themselves to producing clean and potent concentrates. Barely Legal bridges the gap between boutique, small batch cannabis and compassionate pricing - a lower price doesn’t mean lower quality. Serving the most bang for your buck is the Barely Legal way.</p> <p> </p> <p>History</p> <p>Barely Legal's story begins with a commercial fisherman and mechanic who sustained a  serious back injury and found relief through medical cannabis. As a result of  the positive impact medical marijuana had on his wellbeing, Barely Legal’s founder felt the incredible benefits of cannabis should be available to any who are in need. He began developing medical marijuana concentrates and immersed himself in developing the skills to masterfully extract. Barely Legal strives to maximize their patient’s experience as part of their commitment to the medical cannabis community.  </p> <p> </p> <p>Process</p> <p>Barely Legal extraction artists use sun-grown cannabis to create their line of concentrates. The cultivators with which  they partner provide quality control in their crops to yield clean, resinous flowers. Barely Legal utilizes Butane Hash Oil extraction to craft their menu of Live Resin and Budder. Safety and refinement are foremost in Barely Legal extractions, which are lab tested  to ensure clean, euphoric effects.</p> <p> </p> <p>Products</p> <p>Barely Legal’s line of Live Resin extracts is available in a variety of strains such as Dutch Treat, Wifi Deep Purple, and Larry Jesus OG. Their line Live Resin has a variety of consistencies to provide a unique smoke experience with every strain. You’ll breathe fire with Barely Legal’s Dragons Breath Budder, a Hybrid strain with soaring effects. Drift into your own Barely Legal island paradise with their Vanilla Thai Wax, offering a wonderfully exotic experience with every dab.</p> <p> </p> <p>Lab Testing</p> <p>Barely Legal is very legal when it comes to safety compliance. Barely Legal believes in transparency and integrity, which is why their Live Resin and Budder are lab tested by Integrity Labs and Capitol Analysis.</p>",Live Resin,,,Dutch Treat Live Resin,https://images.weedmaps.com/products/000/038/242/avatar/large/170527_BarelyLegal_9lbHammer_05_-_Copy.jpg,,,"<p>Barely Legal 9lb Hammer Live Resin results from a pull of our whole, fresh 9lb Hammer nugs, producing a concentrate with maximum flavor retention and blazing potency. A heavy indica, 9lb Hammer descends from a three-way cross between Gooberry, Hell's OG, and Jack the Ripper.</p>",https://weedmaps.com/brands/barely-legal/products/barely-legal-dutch-treat-live-resin
Barely Legal,https://images.weedmaps.com/brands/000/002/413/avatar/large/barely-Legal_Logo.jpg,"<p>Barely Legal, Fully Lit</p> <p> </p> <p>Barely Legal brings affordable, Live Resin and Budder concentrates to life. Their extraction artists dedicate themselves to producing clean and potent concentrates. Barely Legal bridges the gap between boutique, small batch cannabis and compassionate pricing - a lower price doesn’t mean lower quality. Serving the most bang for your buck is the Barely Legal way.</p> <p> </p> <p>History</p> <p>Barely Legal's story begins with a commercial fisherman and mechanic who sustained a  serious back injury and found relief through medical cannabis. As a result of  the positive impact medical marijuana had on his wellbeing, Barely Legal’s founder felt the incredible benefits of cannabis should be available to any who are in need. He began developing medical marijuana concentrates and immersed himself in developing the skills to masterfully extract. Barely Legal strives to maximize their patient’s experience as part of their commitment to the medical cannabis community.  </p> <p> </p> <p>Process</p> <p>Barely Legal extraction artists use sun-grown cannabis to create their line of concentrates. The cultivators with which  they partner provide quality control in their crops to yield clean, resinous flowers. Barely Legal utilizes Butane Hash Oil extraction to craft their menu of Live Resin and Budder. Safety and refinement are foremost in Barely Legal extractions, which are lab tested  to ensure clean, euphoric effects.</p> <p> </p> <p>Products</p> <p>Barely Legal’s line of Live Resin extracts is available in a variety of strains such as Dutch Treat, Wifi Deep Purple, and Larry Jesus OG. Their line Live Resin has a variety of consistencies to provide a unique smoke experience with every strain. You’ll breathe fire with Barely Legal’s Dragons Breath Budder, a Hybrid strain with soaring effects. Drift into your own Barely Legal island paradise with their Vanilla Thai Wax, offering a wonderfully exotic experience with every dab.</p> <p> </p> <p>Lab Testing</p> <p>Barely Legal is very legal when it comes to safety compliance. Barely Legal believes in transparency and integrity, which is why their Live Resin and Budder are lab tested by Integrity Labs and Capitol Analysis.</p>",Budder,,,Dragons Breath,https://images.weedmaps.com/products/000/042/165/avatar/large/dragons_breath.jpg,,,"<p>Taste the FIRE! With this Dragons Breath</p> <p>81.68% THC, 0.19% CBD; 81.87% total cannabinoids</p>",https://weedmaps.com/brands/barely-legal/products/barely-legal-dragons-breath
Barely Legal,https://images.weedmaps.com/brands/000/002/413/avatar/large/barely-Legal_Logo.jpg,"<p>Barely Legal, Fully Lit</p> <p> </p> <p>Barely Legal brings affordable, Live Resin and Budder concentrates to life. Their extraction artists dedicate themselves to producing clean and potent concentrates. Barely Legal bridges the gap between boutique, small batch cannabis and compassionate pricing - a lower price doesn’t mean lower quality. Serving the most bang for your buck is the Barely Legal way.</p> <p> </p> <p>History</p> <p>Barely Legal's story begins with a commercial fisherman and mechanic who sustained a  serious back injury and found relief through medical cannabis. As a result of  the positive impact medical marijuana had on his wellbeing, Barely Legal’s founder felt the incredible benefits of cannabis should be available to any who are in need. He began developing medical marijuana concentrates and immersed himself in developing the skills to masterfully extract. Barely Legal strives to maximize their patient’s experience as part of their commitment to the medical cannabis community.  </p> <p> </p> <p>Process</p> <p>Barely Legal extraction artists use sun-grown cannabis to create their line of concentrates. The cultivators with which  they partner provide quality control in their crops to yield clean, resinous flowers. Barely Legal utilizes Butane Hash Oil extraction to craft their menu of Live Resin and Budder. Safety and refinement are foremost in Barely Legal extractions, which are lab tested  to ensure clean, euphoric effects.</p> <p> </p> <p>Products</p> <p>Barely Legal’s line of Live Resin extracts is available in a variety of strains such as Dutch Treat, Wifi Deep Purple, and Larry Jesus OG. Their line Live Resin has a variety of consistencies to provide a unique smoke experience with every strain. You’ll breathe fire with Barely Legal’s Dragons Breath Budder, a Hybrid strain with soaring effects. Drift into your own Barely Legal island paradise with their Vanilla Thai Wax, offering a wonderfully exotic experience with every dab.</p> <p> </p> <p>Lab Testing</p> <p>Barely Legal is very legal when it comes to safety compliance. Barely Legal believes in transparency and integrity, which is why their Live Resin and Budder are lab tested by Integrity Labs and Capitol Analysis.</p>",Budder,,,Vanilla Thai Wax,https://images.weedmaps.com/products/000/042/160/avatar/large/64277_170527_BarelyLegal_Qleaner_14.jpg,,,<p>Vanilla Thai is a great classic strain with a very nice terpene profile</p>,https://weedmaps.com/brands/barely-legal/products/barely-legal-vanilla-thai-wax
Canna Nano CBD,https://images.weedmaps.com/brands/000/001/926/avatar/large/cannanano_logo_1.jpg,"<p>Developed with a team of scientists, Canna Nano utilizes state-of-the-art science to deliver advanced nutrients and hydration in the most nutritious way, completely natural and environmentally friendly.</p>",Edibles,,,Canna Nano CBD Water pH9+,https://images.weedmaps.com/products/000/030/101/avatar/large/cannanano_ph9-plus_1.jpg,,,"<p>We begin with water sourced from local springs that is passed through sand filters, creating a similar effect to the natural process of ground water filtering through sediment layers. Next, the water goes through screen filters toward the evaporation tank, where it is heated to evaporation using solar thermal energy at a temperature lower than the boiling point of water. The “cloud” of moist air rises and condenses into purified “rain” in the condensing tank. At CannaNano, we extra-ensure purity by then using a carbon filter, 2 sub-micron filters, and a UV filter. Finally, the purified water is ozonated before being bottled into pure, great-tasting premium cbd drinking water.</p>",https://weedmaps.com/brands/canna-nano-cbd/products/canna-nano-cbd-water-ph9-plus
Canna Nano CBD,https://images.weedmaps.com/brands/000/001/926/avatar/large/cannanano_logo_1.jpg,"<p>Developed with a team of scientists, Canna Nano utilizes state-of-the-art science to deliver advanced nutrients and hydration in the most nutritious way, completely natural and environmentally friendly.</p>",Edibles,,,Canna Nano CBD Water pH9,https://images.weedmaps.com/products/000/030/094/avatar/large/cannanano_ph9_1.jpg,,,"<p>We begin with water sourced from local springs that is passed through sand filters, creating a similar effect to the natural process of ground water filtering through sediment layers. Next, the water goes through screen filters toward the evaporation tank, where it is heated to evaporation using solar thermal energy at a temperature lower than the boiling point of water. The “cloud” of moist air rises and condenses into purified “rain” in the condensing tank. At CannaNano, we extra-ensure purity by then using a carbon filter, 2 sub-micron filters, and a UV filter. Finally, the purified water is ozonated before being bottled into pure, great-tasting premium cbd drinking water.</p>",https://weedmaps.com/brands/canna-nano-cbd/products/canna-nano-cbd-water-oh9
Beard Bros Pharms,https://images.weedmaps.com/brands/000/001/433/avatar/large/beard-bro_logo_fix.jpg,"<p><strong><ins>Our Mission:</ins></strong></p> <p> </p> <p>Beard Bros Pharms is one of the premier brands providing connoisseur grade cannabis to patients in Los Angeles and the surrounding California area. When you want sophistication while immersing yourself in the storied history of cannabis with every smoke, you turn to a Beard Bros Pharms flower strain. Reinvigorating the easy going, laid back tradition of the SoCal cannabis scene, while working to innovate and revolutionize the marijuana industry, Beard Bros Pharms ambitiously looks to make their mark in cannabis history.</p> <p><strong><ins>History:</ins></strong></p> <p>The founders of Beard Bros Pharms, Bill and Jeff, are actually bearded brothers who grew up on the East Coast, mostly in Pennsylvania and Florida. While the cannabis scene there paled in comparison to the freedoms being enjoyed on the West Coast nonetheless, the Beards developed their passion for plant cultivation and, in particular, a love for the future possibilities of the Cannabis plant. Thus, began their start in what would become an important part of their lives.</p> <p>Jointly and individually, they acquired valued experience through several business ventures, developing a broad range of skills along the way. After years of working in button up, corporate environments on the East Coast, the brothers decided to move to Colorado in 2010 to resume and broaden their interest and acumen for marijuana cultivation. They immersed themselves in the budding cannabis community and, after a year of gaining a wealth of marijuana knowledge through scientific study and practical application, the brothers migrated to Los Angeles.</p> <p>Inspired by the relaxed style and comradery of the West Coast, they began working with local growers and integrating into the SoCal cannabis community. By 2014, after years of continual learning and refining the traditions of marijuana cultivation, the brothers were ready to put their expert mark, and name, on the world of weed.</p> <p><strong><ins>The Launching of Beard Bros Pharms </ins></strong></p> <p>Since their initial brand launch, Beard Bros Pharms, has been gaining recognition at an amazing pace, making waves for their <strong>Extreme Cream</strong> strain at the 2016 Emerald Cup in San Francisco. Their expansion plans hope to provide their gourmet level marijuana strains, reinforced by their extensive plant knowledge, throughout all of California. Eventually, they plan to bring things full circle and expand Beard Bros Pharms back home to the East Coast.</p> <p><strong><ins>Process:</ins></strong></p> <p>Beard Bros Pharms has established themselves as one of the most trusted traditions of the cannabis cultivators in the Los Angeles marijuana industry. Growing all their marijuana plants indoor, utilizing hydroponic cubes, and partnering with genetic companies with larger breeding operations, Beard Bros Pharms has ability to provide the most popular strains at the highest quality of control possible. Having worked with companies such as DNA Genetics, TG Genetics, Exotic Genetix, and Ocean Grown Seeds to obtain the highest quality strains, Beard Bros Pharms is able to provide premium quality cannabis for its customers.</p> <p><strong><ins>Products:</ins></strong></p> <p>Working with marijuana strains that have become staples in the marijuana industry, Beard Bros Pharms prides itself on providing the classics for cannabis connoisseurs and newcomers alike at an affordable price. With a broad range of <strong>Sativa</strong>, <strong>Indica</strong>, and <strong>Hybrid</strong> flower strains, Beard Bros Pharms brings unique strains with rich genetic backgrounds such as <strong>Yeti OG</strong>, <strong>Hollister Kush</strong>, <strong>24K Gold</strong> and <strong>Extreme Cream</strong>.</p> <p><strong><ins>Lab Testing:</ins></strong></p> <p>Beard Bros Pharms looks to set the standard for honest and transparent marijuana cultivation. That means responsibly testing all cannabis products. Beard Bros Pharms have worked with SC Labs and Steep Hill Labs, two of the leading cannabis analytic facilities in the marijuana industry, to test their marijuana flower strains for pesticide testing, microbial screening, and cannabinoid/potency profiles.</p> <p><strong><ins>Networks:</ins></strong></p> <p>After years of working with the San Fernando Valley cannabis community, Beard Bros Pharms has partnered with numerous marijuana brands, dispensaries, deliveries, and organizations. Their premium quality cannabis flower is sourced to Hungry Monkey, one of the top concentrate brands in the Los Angeles area.</p> <p>Their flower strains can be found in <em>AHHSWEHO</em> (Alternative Herbal Health Service in West Hollywood), <em>Valley Medz Delivery</em> in Ventura, and <em>The Green Room Collective</em> near Santa Barbara to name a few. Beard Bros Pharms is also a proud supporter and participant of The Weed for Warriors Project, a nationwide veteran’s alliance organization founded in Santa Cruz. They are dedicated to providing veterans with medical marijuana products, education, and information in the hopes of improving their physical and mental health. They are also ardent supporters of all groups looking to help reduce/reverse the sentences of the hundreds of people currently serve life sentences with the possibility of parole for cannabis offenses.</p>",Shatter,,,Nectar Blueberry Kush - Shatter,https://images.weedmaps.com/products/000/029/352/avatar/large/beard-bros-pharms_shatter-blueberry-kush-nectar.jpg,,,"<p>Beard Bros Pharms Nectar Blueberry Kush – Shatter is an Indica dominant concentrate. The terpenes boast an earthy, blueberry, fruity Kush aroma with a sweet flavor profile. The effects are deeply euphoric and relaxing, leaving users feeling sleepy and joyful.</p>",https://weedmaps.com/brands/beard-bros-pharms/products/beard-bros-pharms-nectar-blueberry-kush-shatter
Beard Bros Pharms,https://images.weedmaps.com/brands/000/001/433/avatar/large/beard-bro_logo_fix.jpg,"<p><strong><ins>Our Mission:</ins></strong></p> <p> </p> <p>Beard Bros Pharms is one of the premier brands providing connoisseur grade cannabis to patients in Los Angeles and the surrounding California area. When you want sophistication while immersing yourself in the storied history of cannabis with every smoke, you turn to a Beard Bros Pharms flower strain. Reinvigorating the easy going, laid back tradition of the SoCal cannabis scene, while working to innovate and revolutionize the marijuana industry, Beard Bros Pharms ambitiously looks to make their mark in cannabis history.</p> <p><strong><ins>History:</ins></strong></p> <p>The founders of Beard Bros Pharms, Bill and Jeff, are actually bearded brothers who grew up on the East Coast, mostly in Pennsylvania and Florida. While the cannabis scene there paled in comparison to the freedoms being enjoyed on the West Coast nonetheless, the Beards developed their passion for plant cultivation and, in particular, a love for the future possibilities of the Cannabis plant. Thus, began their start in what would become an important part of their lives.</p> <p>Jointly and individually, they acquired valued experience through several business ventures, developing a broad range of skills along the way. After years of working in button up, corporate environments on the East Coast, the brothers decided to move to Colorado in 2010 to resume and broaden their interest and acumen for marijuana cultivation. They immersed themselves in the budding cannabis community and, after a year of gaining a wealth of marijuana knowledge through scientific study and practical application, the brothers migrated to Los Angeles.</p> <p>Inspired by the relaxed style and comradery of the West Coast, they began working with local growers and integrating into the SoCal cannabis community. By 2014, after years of continual learning and refining the traditions of marijuana cultivation, the brothers were ready to put their expert mark, and name, on the world of weed.</p> <p><strong><ins>The Launching of Beard Bros Pharms </ins></strong></p> <p>Since their initial brand launch, Beard Bros Pharms, has been gaining recognition at an amazing pace, making waves for their <strong>Extreme Cream</strong> strain at the 2016 Emerald Cup in San Francisco. Their expansion plans hope to provide their gourmet level marijuana strains, reinforced by their extensive plant knowledge, throughout all of California. Eventually, they plan to bring things full circle and expand Beard Bros Pharms back home to the East Coast.</p> <p><strong><ins>Process:</ins></strong></p> <p>Beard Bros Pharms has established themselves as one of the most trusted traditions of the cannabis cultivators in the Los Angeles marijuana industry. Growing all their marijuana plants indoor, utilizing hydroponic cubes, and partnering with genetic companies with larger breeding operations, Beard Bros Pharms has ability to provide the most popular strains at the highest quality of control possible. Having worked with companies such as DNA Genetics, TG Genetics, Exotic Genetix, and Ocean Grown Seeds to obtain the highest quality strains, Beard Bros Pharms is able to provide premium quality cannabis for its customers.</p> <p><strong><ins>Products:</ins></strong></p> <p>Working with marijuana strains that have become staples in the marijuana industry, Beard Bros Pharms prides itself on providing the classics for cannabis connoisseurs and newcomers alike at an affordable price. With a broad range of <strong>Sativa</strong>, <strong>Indica</strong>, and <strong>Hybrid</strong> flower strains, Beard Bros Pharms brings unique strains with rich genetic backgrounds such as <strong>Yeti OG</strong>, <strong>Hollister Kush</strong>, <strong>24K Gold</strong> and <strong>Extreme Cream</strong>.</p> <p><strong><ins>Lab Testing:</ins></strong></p> <p>Beard Bros Pharms looks to set the standard for honest and transparent marijuana cultivation. That means responsibly testing all cannabis products. Beard Bros Pharms have worked with SC Labs and Steep Hill Labs, two of the leading cannabis analytic facilities in the marijuana industry, to test their marijuana flower strains for pesticide testing, microbial screening, and cannabinoid/potency profiles.</p> <p><strong><ins>Networks:</ins></strong></p> <p>After years of working with the San Fernando Valley cannabis community, Beard Bros Pharms has partnered with numerous marijuana brands, dispensaries, deliveries, and organizations. Their premium quality cannabis flower is sourced to Hungry Monkey, one of the top concentrate brands in the Los Angeles area.</p> <p>Their flower strains can be found in <em>AHHSWEHO</em> (Alternative Herbal Health Service in West Hollywood), <em>Valley Medz Delivery</em> in Ventura, and <em>The Green Room Collective</em> near Santa Barbara to name a few. Beard Bros Pharms is also a proud supporter and participant of The Weed for Warriors Project, a nationwide veteran’s alliance organization founded in Santa Cruz. They are dedicated to providing veterans with medical marijuana products, education, and information in the hopes of improving their physical and mental health. They are also ardent supporters of all groups looking to help reduce/reverse the sentences of the hundreds of people currently serve life sentences with the possibility of parole for cannabis offenses.</p>",Shatter,,,Nectar Strawberry Tahoe - Shatter,https://images.weedmaps.com/products/000/029/350/avatar/large/beard-bros-pharms_shatterstrawberrytahoenectar.jpg,,,<p>Beard Bros Pharms Nectar Strawberry Tahoe – Shatter is a concentrate that comes from frosty nugs of parent strains Strawberry Diesel and Tahoe OG. The terpenes give off a sweet aroma and flavor while the Sativa dominant effects go to work leaving users feeling focused and energized.</p>,https://weedmaps.com/brands/beard-bros-pharms/products/beard-bros-pharms-nectar-strawberry-tahoe-shatter
Barewoods,https://images.weedmaps.com/brands/000/001/671/avatar/large/barewood_new-logo.jpg,"<p><em>Quality and consistency, above all.</em></p> <p>Barewoods offers premier quality pre-rolls to patients across the board, dedicated to consistency and an excellent cannabis experience. Barewoods provides a line of finely crafted and consistent pre-rolls with patients can reliably medicate. No matter why you’re seeking marijuana, Barewoods is the pre-roll experience on which you can count.</p> <p><strong><ins>History:</ins></strong></p> <p>Barewoods sprung from Bare Farms, coming together as a grower's collective in 2007 by uniting cultivators with over 20 years of cannabis experience. They shared a common goal of getting the best possible product out there for patients, and while the demand for their quality flower increased Bare Farms took care to keep their cannabis consistent with their high quality and standards. Rising with the best of the marijuana industry while navigating changing regulations, Bare Farms launched Barewoods in 2015 with great success, offering a clean, organically sourced and contaminant-free pre-roll that patients across Southern California seek. Barewoods plans on taking their pre-rolls to everywhere cannabis is legal and dedicating their high-quality to the patients they served in their early days.</p> <p><strong><ins>Products:</ins></strong></p> <p>Barewoods pre-rolls come in a variety of sophisticated, decadent flavors guaranteed to fit a broad spectrum of discerning palates. Collaborating with Moxie, Jungle Boys, Rascal Genetics and a growing list of industry leaders, Barewoods rolls their blunts with the best quality strain-specific flowers around.They then infuse their full gram of flower per joint with 0.2g of strain-specific extract. Consumers love their Honey Bourbon, Sweet Aromatic and Honey Berry Barewoods, all tipped with their signature glass tip. Unsurprisingly, Barewoods quality is a huge hit at festivals, winning Best Product overall at the 2016 High Times Cannabis Cup.</p> <p><strong><ins>Lab Testing:</ins></strong></p> <p>All of Barewoods pre-rolls are quality assurance tested by independent laboratories, allowing their customers to rest easy that they’re smoking the best. Working with several testing labs and facilities, Barewoods’ products test for pesticides, residual solvents, terpenes, and potency.</p> <p><strong><ins>Networks:</ins></strong></p> <p>Curious connoisseurs can find Barewoods products all over Southern California, from San Diego to Orange County and Palm Springs, and from Bakersfield and Fresno to Los Angeles. Their pre-rolls feature in Kushmart in DTLA, CHR in Los Angeles, Fire Station in La Puente, CAPS in Palm Springs, Ember Meadows in Fresno and TSA in Orange County.</p>",Sativa,,,Bare Farms Green Crack,https://images.weedmaps.com/products/000/032/718/avatar/large/barewood_green-crack-with-jar.jpg,,,"<p>Bare Farms Green Crack is a beautiful Sativa-dominant flower, grown with the upmost time, care and love, so you know what your smoking comes from the heart. Having a luscious, bright green appearance only adds the wonderful experience that comes with taking a hit of the fresh, tangy flavors that engulf the users mind with uplifting and creative feelings, relieving any previous amounts of stress, pain or anxiety.</p>",https://weedmaps.com/brands/barewoods/products/barewoods-bare-farms-green-crack
Barewoods,https://images.weedmaps.com/brands/000/001/671/avatar/large/barewood_new-logo.jpg,"<p><em>Quality and consistency, above all.</em></p> <p>Barewoods offers premier quality pre-rolls to patients across the board, dedicated to consistency and an excellent cannabis experience. Barewoods provides a line of finely crafted and consistent pre-rolls with patients can reliably medicate. No matter why you’re seeking marijuana, Barewoods is the pre-roll experience on which you can count.</p> <p><strong><ins>History:</ins></strong></p> <p>Barewoods sprung from Bare Farms, coming together as a grower's collective in 2007 by uniting cultivators with over 20 years of cannabis experience. They shared a common goal of getting the best possible product out there for patients, and while the demand for their quality flower increased Bare Farms took care to keep their cannabis consistent with their high quality and standards. Rising with the best of the marijuana industry while navigating changing regulations, Bare Farms launched Barewoods in 2015 with great success, offering a clean, organically sourced and contaminant-free pre-roll that patients across Southern California seek. Barewoods plans on taking their pre-rolls to everywhere cannabis is legal and dedicating their high-quality to the patients they served in their early days.</p> <p><strong><ins>Products:</ins></strong></p> <p>Barewoods pre-rolls come in a variety of sophisticated, decadent flavors guaranteed to fit a broad spectrum of discerning palates. Collaborating with Moxie, Jungle Boys, Rascal Genetics and a growing list of industry leaders, Barewoods rolls their blunts with the best quality strain-specific flowers around.They then infuse their full gram of flower per joint with 0.2g of strain-specific extract. Consumers love their Honey Bourbon, Sweet Aromatic and Honey Berry Barewoods, all tipped with their signature glass tip. Unsurprisingly, Barewoods quality is a huge hit at festivals, winning Best Product overall at the 2016 High Times Cannabis Cup.</p> <p><strong><ins>Lab Testing:</ins></strong></p> <p>All of Barewoods pre-rolls are quality assurance tested by independent laboratories, allowing their customers to rest easy that they’re smoking the best. Working with several testing labs and facilities, Barewoods’ products test for pesticides, residual solvents, terpenes, and potency.</p> <p><strong><ins>Networks:</ins></strong></p> <p>Curious connoisseurs can find Barewoods products all over Southern California, from San Diego to Orange County and Palm Springs, and from Bakersfield and Fresno to Los Angeles. Their pre-rolls feature in Kushmart in DTLA, CHR in Los Angeles, Fire Station in La Puente, CAPS in Palm Springs, Ember Meadows in Fresno and TSA in Orange County.</p>",Sativa,,,Bare Farms Lemon Jack,https://images.weedmaps.com/products/000/030/450/avatar/large/bare-farms_lemon-jack_2.jpg,,,<p>Bare Farms Lemon Jack is a potent Sativa strain that carries a unique lemon flavor that leaves behind a sweet smelling aroma. Many flower enthusiasts enjoy this strain for its original color profile that is seasoned with a plethora of trichomes and frost. Great for new and experienced smokers who are looking for a strain that treats stress and anxiety while uplifting mood and promoting happiness.</p>,https://weedmaps.com/brands/barewoods/products/barewoods-bare-farms-lemon-jack
BAMF Extractions,https://images.weedmaps.com/brands/000/000/440/avatar/large/bamf_new-logo.jpg,"<p>Mission:</p> <p>Purer than most flowers with full-bodied flavor</p> <p>BAMF Extractions line of cannabis products combine award-winning flowers with award winning technology. Their dedication to every aspect of marijuana is what fuel’s BAMF Extractions consistency and quality control within their Cannabis Cup award winning concentrates. Marijuana patients and recreational users seeking a luxurious experience and care about the integrity of the products they put into their body can rely on BAMF Extractions. Experts at supplying California an unparalleled flavor experience.</p> <p>History:</p> <p>BAMF Extractions began in 2005 with the ambition to offer the marijuana community an exclusive vaping and dabbing experience. BAMF Extractions grew from a garage operation to a cannabusiness with state of the art grows, and proprietary extraction techniques. BAMF Extractions never parted with their original intentions of responsibly grown cannabis and meticulous extraction methods. And that dedication to marijuana was carried through BAMF Extractions from day one to present.</p> <p>Products:</p> <p>BAMF Extractions brings quality concentrates that allows users to taste the plant as if it were alive. They are known for their solventless wax and proprietary technique that captures the essence of the marijuana flowers. This gave way to winning 10 Cannabis Cups for solventless wax, but that isn’t what BAMF Extractions is most proud of. They are proud to bring the marijuana community pure and reliable cannabis products, free of pesticides or any other inorganic material. The result is BAMF Extractions line of concentrates that is catered to nug run live resin smokers.</p> <p>Technique is what differentiates a BAMF Extractions concentrate. All of their flowers undergo an intensive screening process ensuring only the purest and safest cannabis is extracted. BAMF Extractions tests their marijuana through SC and Steep Hills Labs for things such as cannabinoid profile, pesticides, and THC content to name a few. Their growers offer exclusive strains specifically for BAMF Extractions, changing their menu weekly.</p> <p>Although extractions are their #1 product, BAMF Extractions offers high-quality edibles and are eager to introduce new goods and surprise collaborations in the year to come. BAMF Extractions is dedicated to progression, and their team of marijuana connoisseurs and extraction experts work tirelessly to provide the best cannabis products on the market.</p> <p>Networks:</p> <p>BAMF Extractions is happy to be part of the tightly knit marijuana community, and look forward to forging new collaborations and developing new techniques. BAMF Extractions is proud to have worked with other marijuana industry businesses such as Russian Assassin Boyz and Aptus Plant Tech. They are also grateful to ensure safety and consistency in their products thanks to SC Labs and Steep Hills Labs. BAMF Extractions is excited to continue their cannabusiness, connect and partner with like-minded marijuana community members.</p>",Shatter,,,Bio Diesel Solventless Shatter,https://images.weedmaps.com/products/000/047/147/avatar/large/1502404815-170809_BAMF_BioDiesel-5781.jpg,,,"<p>Sweet and skunky, this Hybrid concentrate by BAMF offers a diesel and piney flavor profile with slight notes of sweetness. BAMF’s Bio Diesel Solventless Shatter delivers a well-balanced myriad of effects. A dab of this shatter leaves users cool calm and collected with its focusing and energizing effects that also deliver an air of calm. </p>",https://weedmaps.com/brands/bamf-extractions/products/bamf-extractions-bio-diesel-solventless-shatter
